id,person_id,total_cases,resolved_cases,unresolved_cases,favorable_cases,unfavorable_cases,mixed_cases,case_outcome,last_updated,created_at
3833,43055,1,0,1,0,0,0,N/A,2025-09-13 12:54:30+00:00,2025-09-13 12:43:43+00:00
3834,43056,1,0,1,0,1,0,Mixed,2025-09-15 08:57:37+00:00,2025-09-13 12:43:43+00:00
3835,43057,5,0,5,0,5,0,Mixed,2025-09-15 08:57:37+00:00,2025-09-13 12:43:43+00:00
3836,43058,1,0,1,0,1,0,Mixed,2025-09-15 08:57:37+00:00,2025-09-13 12:43:43+00:00
3837,43059,1,0,1,0,1,0,Mixed,2025-09-15 08:57:37+00:00,2025-09-13 12:43:43+00:00
3838,43060,1,0,1,0,0,0,N/A,2025-09-13 12:54:31+00:00,2025-09-13 12:43:43+00:00
3839,43061,1,0,1,0,0,0,N/A,2025-09-13 12:54:31+00:00,2025-09-13 12:43:43+00:00
3840,43062,1,0,1,0,1,0,Mixed,2025-09-15 08:57:38+00:00,2025-09-13 12:43:43+00:00
3841,43063,1,0,1,0,1,0,Mixed,2025-09-15 08:57:38+00:00,2025-09-13 12:43:43+00:00
3842,43064,3,0,3,0,3,0,Mixed,2025-09-15 08:57:38+00:00,2025-09-13 12:43:43+00:00
3843,43065,1,0,1,0,1,0,Mixed,2025-09-15 08:57:38+00:00,2025-09-13 12:43:43+00:00
3844,43066,1,0,1,0,1,0,Mixed,2025-09-15 08:57:38+00:00,2025-09-13 12:43:43+00:00
3845,43067,1,0,1,0,0,0,N/A,2025-09-13 12:54:32+00:00,2025-09-13 12:43:43+00:00
3846,43068,1,0,1,0,1,0,Mixed,2025-09-15 08:57:38+00:00,2025-09-13 12:43:43+00:00
3847,43069,1,0,1,0,1,0,Mixed,2025-09-15 08:57:39+00:00,2025-09-13 12:43:43+00:00
3848,43070,0,0,0,0,0,0,N/A,2025-09-13 12:54:32+00:00,2025-09-13 12:43:43+00:00
3849,43071,1,0,1,0,1,0,Mixed,2025-09-15 08:57:39+00:00,2025-09-13 12:43:43+00:00
3850,43072,0,0,0,0,0,0,N/A,2025-09-13 12:54:33+00:00,2025-09-13 12:43:43+00:00
3851,43073,1,0,1,0,0,0,N/A,2025-09-13 12:54:33+00:00,2025-09-13 12:43:43+00:00
3852,43074,1,0,1,0,0,0,N/A,2025-09-13 12:54:33+00:00,2025-09-13 12:43:43+00:00
3853,43075,2,0,2,0,2,0,Mixed,2025-09-15 08:57:39+00:00,2025-09-13 12:43:43+00:00
3854,43076,2,0,2,0,2,0,Mixed,2025-09-15 08:57:39+00:00,2025-09-13 12:43:43+00:00
3855,43077,0,0,0,0,0,0,N/A,2025-09-13 12:54:33+00:00,2025-09-13 12:43:43+00:00
3856,43078,3,0,3,0,3,0,Mixed,2025-09-15 08:57:40+00:00,2025-09-13 12:43:43+00:00
3857,43079,1,1,0,1,0,0,Favorable,2025-09-13 12:54:33+00:00,2025-09-13 12:43:43+00:00
3858,43080,1,0,1,0,1,0,Mixed,2025-09-15 08:57:40+00:00,2025-09-13 12:43:43+00:00
3859,43081,1,0,1,0,1,0,Mixed,2025-09-15 08:57:40+00:00,2025-09-13 12:43:43+00:00
3860,43082,1,0,1,0,1,0,Mixed,2025-09-15 08:57:40+00:00,2025-09-13 12:43:43+00:00
3861,43083,1,0,1,0,1,0,Mixed,2025-09-15 08:57:40+00:00,2025-09-13 12:43:43+00:00
3862,43084,2,1,1,0,1,0,Unfavorable,2025-09-13 12:54:34+00:00,2025-09-13 12:43:43+00:00
3863,43085,2,0,2,0,2,0,Mixed,2025-09-15 08:57:41+00:00,2025-09-13 12:43:43+00:00
3864,43086,1,1,0,1,0,0,Favorable,2025-09-13 12:54:34+00:00,2025-09-13 12:43:43+00:00
3865,43087,2,0,2,0,2,0,Mixed,2025-09-15 08:57:41+00:00,2025-09-13 12:43:43+00:00
3866,43088,1,0,1,0,1,0,Mixed,2025-09-15 08:57:41+00:00,2025-09-13 12:43:43+00:00
3867,43089,1,0,1,0,1,0,Mixed,2025-09-15 08:57:41+00:00,2025-09-13 12:43:43+00:00
3868,43090,2,1,1,1,1,0,Mixed,2025-09-15 08:57:41+00:00,2025-09-13 12:43:43+00:00
3869,43091,1,0,1,0,1,0,Mixed,2025-09-15 08:57:41+00:00,2025-09-13 12:43:43+00:00
3870,43092,1,0,1,0,1,0,Mixed,2025-09-15 08:57:42+00:00,2025-09-13 12:43:43+00:00
3871,43093,1,0,1,0,0,0,N/A,2025-09-13 12:54:35+00:00,2025-09-13 12:43:43+00:00
3872,43094,1,0,1,0,1,0,Mixed,2025-09-15 08:57:42+00:00,2025-09-13 12:43:43+00:00
3873,43095,1,0,1,0,1,0,Mixed,2025-09-15 08:57:42+00:00,2025-09-13 12:43:43+00:00
3874,43096,1,0,1,0,0,0,N/A,2025-09-13 12:54:36+00:00,2025-09-13 12:43:43+00:00
3875,43097,0,0,0,0,0,0,N/A,2025-09-13 12:54:36+00:00,2025-09-13 12:43:43+00:00
3876,43098,0,0,0,0,0,0,N/A,2025-09-13 12:54:36+00:00,2025-09-13 12:43:43+00:00
3877,43099,1,0,1,0,1,0,Mixed,2025-09-15 08:57:42+00:00,2025-09-13 12:43:43+00:00
3878,43100,1,0,1,0,1,0,Mixed,2025-09-15 08:57:43+00:00,2025-09-13 12:43:43+00:00
3879,43101,0,0,0,0,0,0,N/A,2025-09-13 12:54:36+00:00,2025-09-13 12:43:43+00:00
3880,43102,0,0,0,0,0,0,N/A,2025-09-13 12:54:37+00:00,2025-09-13 12:43:43+00:00
3881,43103,2,0,2,0,2,0,Mixed,2025-09-15 08:57:43+00:00,2025-09-13 12:43:43+00:00
3882,43104,1,0,1,0,1,0,Mixed,2025-09-15 08:57:43+00:00,2025-09-13 12:43:43+00:00
3883,43105,0,0,0,0,0,0,N/A,2025-09-13 12:54:37+00:00,2025-09-13 12:43:43+00:00
3884,43106,0,0,0,0,0,0,N/A,2025-09-13 12:54:37+00:00,2025-09-13 12:43:43+00:00
3885,43107,2,1,1,1,0,0,Favorable,2025-09-13 12:54:37+00:00,2025-09-13 12:43:43+00:00
3886,43108,1,0,1,0,1,0,Mixed,2025-09-15 08:57:44+00:00,2025-09-13 12:43:43+00:00
3887,43109,4,2,2,2,2,0,Mixed,2025-09-15 08:57:44+00:00,2025-09-13 12:43:43+00:00
3888,43110,1,1,0,1,0,0,Favorable,2025-09-13 12:54:38+00:00,2025-09-13 12:43:43+00:00
3889,43111,2,2,0,2,0,0,Favorable,2025-09-13 12:54:38+00:00,2025-09-13 12:43:43+00:00
3890,43112,1,0,1,0,1,0,Mixed,2025-09-15 08:57:44+00:00,2025-09-13 12:43:43+00:00
3891,43113,0,0,0,0,0,0,N/A,2025-09-13 12:54:38+00:00,2025-09-13 12:43:43+00:00
3892,43114,4,1,3,1,0,0,Favorable,2025-09-13 12:54:38+00:00,2025-09-13 12:43:43+00:00
3893,43115,2,0,2,0,2,0,Mixed,2025-09-15 08:57:44+00:00,2025-09-13 12:43:43+00:00
3894,43116,1,0,1,0,1,0,Mixed,2025-09-15 08:57:45+00:00,2025-09-13 12:43:43+00:00
3895,43117,1,0,1,0,1,0,Mixed,2025-09-15 08:57:45+00:00,2025-09-13 12:43:43+00:00
3896,43118,1,1,0,1,0,0,Favorable,2025-09-13 12:54:39+00:00,2025-09-13 12:43:43+00:00
3897,43119,1,0,1,0,1,0,Mixed,2025-09-15 08:57:45+00:00,2025-09-13 12:43:43+00:00
3898,43120,1,0,1,0,1,0,Mixed,2025-09-15 08:57:45+00:00,2025-09-13 12:43:43+00:00
3899,43121,2,0,2,0,0,0,N/A,2025-09-13 12:54:39+00:00,2025-09-13 12:43:43+00:00
3900,43122,1,0,1,0,1,0,Mixed,2025-09-15 08:57:45+00:00,2025-09-13 12:43:43+00:00
3901,43123,2,0,2,0,2,0,Mixed,2025-09-15 08:57:46+00:00,2025-09-13 12:43:43+00:00
3902,43124,1,0,1,0,1,0,Mixed,2025-09-15 08:57:46+00:00,2025-09-13 12:43:43+00:00
3903,43125,2,0,2,0,2,0,Mixed,2025-09-15 08:57:46+00:00,2025-09-13 12:43:43+00:00
3904,43126,2,0,2,0,2,0,Mixed,2025-09-15 08:57:46+00:00,2025-09-13 12:43:43+00:00
3905,43127,1,0,1,0,1,0,Mixed,2025-09-15 08:57:46+00:00,2025-09-13 12:43:43+00:00
3906,43128,0,0,0,0,0,0,N/A,2025-09-13 12:54:40+00:00,2025-09-13 12:43:43+00:00
3907,43129,1,0,1,0,1,0,Mixed,2025-09-15 08:57:46+00:00,2025-09-13 12:43:43+00:00
3908,43130,1,0,1,0,1,0,Mixed,2025-09-15 08:57:46+00:00,2025-09-13 12:43:43+00:00
3909,43131,1,0,1,0,1,0,Mixed,2025-09-15 08:57:47+00:00,2025-09-13 12:43:43+00:00
3910,43132,1,0,1,0,0,0,N/A,2025-09-13 12:54:41+00:00,2025-09-13 12:43:43+00:00
3911,43133,1,0,1,0,1,0,Mixed,2025-09-15 08:57:47+00:00,2025-09-13 12:43:43+00:00
3912,43134,3,0,3,0,3,0,Mixed,2025-09-15 08:57:47+00:00,2025-09-13 12:43:43+00:00
3913,43135,2,0,2,0,2,0,Mixed,2025-09-15 08:57:47+00:00,2025-09-13 12:43:43+00:00
3914,43136,1,1,0,1,0,0,Favorable,2025-09-13 12:54:41+00:00,2025-09-13 12:43:43+00:00
3915,43137,1,0,1,0,1,0,Mixed,2025-09-15 08:57:47+00:00,2025-09-13 12:43:43+00:00
3916,43138,0,0,0,0,0,0,N/A,2025-09-13 12:54:42+00:00,2025-09-13 12:43:43+00:00
3917,43139,1,0,1,0,1,0,Mixed,2025-09-15 08:57:48+00:00,2025-09-13 12:43:43+00:00
3918,43140,1,0,1,0,0,0,N/A,2025-09-13 12:54:42+00:00,2025-09-13 12:43:43+00:00
3919,43141,1,0,1,0,0,0,N/A,2025-09-13 12:54:43+00:00,2025-09-13 12:43:43+00:00
3920,43142,2,0,2,0,0,0,N/A,2025-09-13 12:54:43+00:00,2025-09-13 12:43:43+00:00
3921,43143,3,0,3,0,0,0,N/A,2025-09-13 12:54:43+00:00,2025-09-13 12:43:43+00:00
3922,43144,2,0,2,0,2,0,Mixed,2025-09-15 08:57:48+00:00,2025-09-13 12:43:43+00:00
3923,43145,1,0,1,0,1,0,Mixed,2025-09-15 08:57:48+00:00,2025-09-13 12:43:43+00:00
3924,43146,1,0,1,0,1,0,Mixed,2025-09-15 08:57:48+00:00,2025-09-13 12:43:43+00:00
3925,43147,2,1,1,1,0,0,Favorable,2025-09-13 12:54:45+00:00,2025-09-13 12:43:43+00:00
3926,43148,1,0,1,0,1,0,Mixed,2025-09-15 08:57:49+00:00,2025-09-13 12:43:43+00:00
3927,43149,2,1,1,1,1,0,Mixed,2025-09-15 08:57:49+00:00,2025-09-13 12:43:43+00:00
3928,43150,1,0,1,0,1,0,Mixed,2025-09-15 08:57:49+00:00,2025-09-13 12:43:43+00:00
3929,43151,1,0,1,0,1,0,Mixed,2025-09-15 08:57:49+00:00,2025-09-13 12:43:43+00:00
3930,43152,1,0,1,0,1,0,Mixed,2025-09-15 08:57:49+00:00,2025-09-13 12:43:43+00:00
3931,43153,3,0,3,0,0,0,N/A,2025-09-13 12:54:45+00:00,2025-09-13 12:43:43+00:00
3932,43154,0,0,0,0,0,0,N/A,2025-09-13 12:54:46+00:00,2025-09-13 12:43:43+00:00
3933,43155,2,2,0,0,2,0,Unfavorable,2025-09-13 12:54:46+00:00,2025-09-13 12:43:43+00:00
3934,43156,1,0,1,0,1,0,Mixed,2025-09-15 08:57:50+00:00,2025-09-13 12:43:43+00:00
3935,43157,1,1,0,0,1,0,Unfavorable,2025-09-13 12:54:46+00:00,2025-09-13 12:43:43+00:00
3936,43158,1,0,1,0,0,0,N/A,2025-09-13 12:54:46+00:00,2025-09-13 12:43:43+00:00
3937,43159,2,0,2,0,2,0,Mixed,2025-09-15 08:57:50+00:00,2025-09-13 12:43:43+00:00
3938,43160,2,0,2,0,2,0,Mixed,2025-09-15 08:57:50+00:00,2025-09-13 12:43:43+00:00
3939,43161,2,0,2,0,2,0,Mixed,2025-09-15 08:57:51+00:00,2025-09-13 12:43:43+00:00
3940,43162,0,0,0,0,0,0,N/A,2025-09-13 12:54:47+00:00,2025-09-13 12:43:43+00:00
3941,43163,2,0,2,0,2,0,Mixed,2025-09-15 08:57:51+00:00,2025-09-13 12:43:43+00:00
3942,43164,0,0,0,0,0,0,N/A,2025-09-13 12:54:47+00:00,2025-09-13 12:43:43+00:00
3943,43165,1,0,1,0,1,0,Mixed,2025-09-15 08:57:51+00:00,2025-09-13 12:43:43+00:00
3944,43166,1,0,1,0,0,0,N/A,2025-09-13 12:54:47+00:00,2025-09-13 12:43:43+00:00
3945,43167,7,3,4,3,0,0,Favorable,2025-09-13 12:54:47+00:00,2025-09-13 12:43:43+00:00
3946,43168,1,0,1,0,1,0,Mixed,2025-09-15 08:57:51+00:00,2025-09-13 12:43:43+00:00
3947,43169,2,0,2,0,2,0,Mixed,2025-09-15 08:57:52+00:00,2025-09-13 12:43:43+00:00
3948,43170,1,1,0,1,0,0,Mixed,2025-09-15 08:57:52+00:00,2025-09-13 12:43:43+00:00
3949,43171,1,0,1,0,1,0,Mixed,2025-09-15 08:57:52+00:00,2025-09-13 12:43:43+00:00
3950,43172,2,0,2,0,2,0,Mixed,2025-09-15 08:57:52+00:00,2025-09-13 12:43:43+00:00
3951,43173,1,0,1,0,1,0,Mixed,2025-09-15 08:57:52+00:00,2025-09-13 12:43:43+00:00
3952,43174,2,0,2,0,2,0,Mixed,2025-09-15 08:57:52+00:00,2025-09-13 12:43:43+00:00
3953,43175,1,0,1,0,0,0,N/A,2025-09-13 12:54:48+00:00,2025-09-13 12:43:43+00:00
3954,43176,1,0,1,0,1,0,Mixed,2025-09-15 08:57:53+00:00,2025-09-13 12:43:43+00:00
3955,43177,1,0,1,0,1,0,Mixed,2025-09-15 08:57:53+00:00,2025-09-13 12:43:43+00:00
3956,43178,1,1,0,0,1,0,Unfavorable,2025-09-13 12:54:49+00:00,2025-09-13 12:43:43+00:00
3957,43179,1,0,1,0,1,0,Mixed,2025-09-15 08:57:53+00:00,2025-09-13 12:43:43+00:00
3958,43180,1,0,1,0,1,0,Mixed,2025-09-15 08:57:53+00:00,2025-09-13 12:43:43+00:00
3959,43181,2,1,1,0,0,1,Mixed,2025-09-13 12:54:49+00:00,2025-09-13 12:43:43+00:00
3960,43182,1,0,1,0,1,0,Mixed,2025-09-15 08:57:53+00:00,2025-09-13 12:43:43+00:00
3961,43183,0,0,0,0,0,0,N/A,2025-09-13 12:54:49+00:00,2025-09-13 12:43:43+00:00
3962,43184,1,0,1,0,1,0,Mixed,2025-09-15 08:57:54+00:00,2025-09-13 12:43:43+00:00
3963,43185,1,0,1,0,1,0,Mixed,2025-09-15 08:57:54+00:00,2025-09-13 12:43:43+00:00
3964,43186,2,0,2,0,2,0,Mixed,2025-09-15 08:57:54+00:00,2025-09-13 12:43:43+00:00
3965,43187,0,0,0,0,0,0,N/A,2025-09-13 12:54:50+00:00,2025-09-13 12:43:43+00:00
3966,43188,1,0,1,0,1,0,Mixed,2025-09-15 08:57:54+00:00,2025-09-13 12:43:43+00:00
3967,43189,9,1,8,1,0,0,Favorable,2025-09-13 12:54:50+00:00,2025-09-13 12:43:43+00:00
3968,43190,1,0,1,0,1,0,Mixed,2025-09-15 08:57:54+00:00,2025-09-13 12:43:43+00:00
3969,43191,1,0,1,0,1,0,Mixed,2025-09-15 08:57:55+00:00,2025-09-13 12:43:43+00:00
3970,43192,2,0,2,0,2,0,Mixed,2025-09-15 08:57:55+00:00,2025-09-13 12:43:43+00:00
3971,43193,2,0,2,0,2,0,Mixed,2025-09-15 08:57:55+00:00,2025-09-13 12:43:43+00:00
3972,43194,1,0,1,0,1,0,Mixed,2025-09-15 08:57:55+00:00,2025-09-13 12:43:43+00:00
3973,43195,1,1,0,1,0,0,Favorable,2025-09-13 12:54:52+00:00,2025-09-13 12:43:43+00:00
3974,43196,2,2,0,2,0,0,Mixed,2025-09-15 08:57:55+00:00,2025-09-13 12:43:43+00:00
3975,43197,0,0,0,0,0,0,N/A,2025-09-13 12:54:52+00:00,2025-09-13 12:43:43+00:00
3976,43198,1,0,1,0,1,0,Mixed,2025-09-15 08:57:56+00:00,2025-09-13 12:43:43+00:00
3977,43199,1,0,1,0,1,0,Mixed,2025-09-15 08:57:56+00:00,2025-09-13 12:43:43+00:00
3978,43200,1,0,1,0,1,0,Mixed,2025-09-15 08:57:56+00:00,2025-09-13 12:43:43+00:00
3979,43201,1,0,1,0,0,0,N/A,2025-09-13 12:54:52+00:00,2025-09-13 12:43:43+00:00
3980,43202,0,0,0,0,0,0,N/A,2025-09-13 12:54:52+00:00,2025-09-13 12:43:43+00:00
3981,43203,0,0,0,0,0,0,N/A,2025-09-13 12:54:53+00:00,2025-09-13 12:43:43+00:00
3982,43204,1,0,1,0,1,0,Mixed,2025-09-15 08:57:56+00:00,2025-09-13 12:43:43+00:00
3983,43205,1,0,1,0,1,0,Mixed,2025-09-15 08:57:56+00:00,2025-09-13 12:43:43+00:00
3984,43206,1,0,1,0,1,0,Mixed,2025-09-15 08:57:57+00:00,2025-09-13 12:43:43+00:00
3985,43207,1,0,1,0,1,0,Mixed,2025-09-15 08:57:57+00:00,2025-09-13 12:43:43+00:00
3986,43208,1,0,1,0,1,0,Mixed,2025-09-15 08:57:57+00:00,2025-09-13 12:43:43+00:00
3987,43209,1,0,1,0,1,0,Mixed,2025-09-15 08:57:57+00:00,2025-09-13 12:43:43+00:00
3988,43210,2,0,2,0,0,0,N/A,2025-09-13 12:54:54+00:00,2025-09-13 12:43:43+00:00
3989,43211,1,0,1,0,1,0,Mixed,2025-09-15 08:57:57+00:00,2025-09-13 12:43:43+00:00
3990,43212,1,0,1,0,0,0,N/A,2025-09-13 12:54:54+00:00,2025-09-13 12:43:43+00:00
3991,43213,1,0,1,0,0,0,N/A,2025-09-13 12:54:54+00:00,2025-09-13 12:43:43+00:00
3992,43214,1,0,1,0,1,0,Mixed,2025-09-15 08:57:58+00:00,2025-09-13 12:43:43+00:00
3993,43215,2,0,2,0,2,0,Mixed,2025-09-15 08:57:58+00:00,2025-09-13 12:43:43+00:00
3994,43216,1,0,1,0,1,0,Mixed,2025-09-15 08:57:58+00:00,2025-09-13 12:43:43+00:00
3995,43217,3,0,3,0,3,0,Mixed,2025-09-15 08:57:58+00:00,2025-09-13 12:43:43+00:00
3996,43218,0,0,0,0,0,0,N/A,2025-09-13 12:54:55+00:00,2025-09-13 12:43:43+00:00
3997,43219,2,0,2,0,2,0,Mixed,2025-09-15 08:57:58+00:00,2025-09-13 12:43:43+00:00
3998,43220,2,0,2,0,2,0,Mixed,2025-09-15 08:57:58+00:00,2025-09-13 12:43:43+00:00
3999,43221,2,0,2,0,2,0,Mixed,2025-09-15 08:57:59+00:00,2025-09-13 12:43:43+00:00
4000,43222,0,0,0,0,0,0,N/A,2025-09-13 12:54:55+00:00,2025-09-13 12:43:43+00:00
4001,43223,1,0,1,0,1,0,Mixed,2025-09-15 08:57:59+00:00,2025-09-13 12:43:43+00:00
4002,43224,1,1,0,1,0,0,Favorable,2025-09-13 12:54:56+00:00,2025-09-13 12:43:43+00:00
4003,43225,2,0,2,0,2,0,Mixed,2025-09-15 08:57:59+00:00,2025-09-13 12:43:43+00:00
4004,43226,1,0,1,0,1,0,Mixed,2025-09-15 08:57:59+00:00,2025-09-13 12:43:43+00:00
4005,43227,2,0,2,0,2,0,Mixed,2025-09-15 08:57:59+00:00,2025-09-13 12:43:43+00:00
4006,43228,1,0,1,0,0,0,N/A,2025-09-13 12:54:56+00:00,2025-09-13 12:43:43+00:00
4007,43229,2,0,2,0,2,0,Mixed,2025-09-15 08:58:00+00:00,2025-09-13 12:43:43+00:00
4008,43230,0,0,0,0,0,0,N/A,2025-09-13 12:54:57+00:00,2025-09-13 12:43:43+00:00
4009,43231,2,0,2,0,2,0,Mixed,2025-09-15 08:58:00+00:00,2025-09-13 12:43:43+00:00
4010,43232,1,0,1,0,1,0,Mixed,2025-09-15 08:58:00+00:00,2025-09-13 12:43:43+00:00
4011,43233,2,0,2,0,2,0,Mixed,2025-09-15 08:58:00+00:00,2025-09-13 12:43:43+00:00
4012,43234,0,0,0,0,0,0,N/A,2025-09-13 12:54:57+00:00,2025-09-13 12:43:43+00:00
4013,43235,2,0,2,0,2,0,Mixed,2025-09-15 08:58:00+00:00,2025-09-13 12:43:43+00:00
4014,43236,8,5,3,5,0,0,Favorable,2025-09-13 12:54:58+00:00,2025-09-13 12:43:43+00:00
4015,43237,4,0,4,0,0,0,N/A,2025-09-13 12:54:58+00:00,2025-09-13 12:43:43+00:00
4016,43238,0,0,0,0,0,0,N/A,2025-09-13 12:54:58+00:00,2025-09-13 12:43:43+00:00
4017,43239,2,1,1,1,1,0,Mixed,2025-09-15 08:58:01+00:00,2025-09-13 12:43:43+00:00
4018,43240,1,0,1,0,1,0,Mixed,2025-09-15 08:58:01+00:00,2025-09-13 12:43:43+00:00
4019,43241,1,0,1,0,1,0,Mixed,2025-09-15 08:58:01+00:00,2025-09-13 12:43:43+00:00
4020,43242,2,0,2,0,0,0,N/A,2025-09-13 12:54:58+00:00,2025-09-13 12:43:43+00:00
4021,43243,1,0,1,0,1,0,Mixed,2025-09-15 08:58:01+00:00,2025-09-13 12:43:43+00:00
4022,43244,2,0,2,0,0,0,N/A,2025-09-13 12:54:59+00:00,2025-09-13 12:43:43+00:00
4023,43245,1,0,1,0,1,0,Mixed,2025-09-15 08:58:02+00:00,2025-09-13 12:43:43+00:00
4024,43246,0,0,0,0,0,0,N/A,2025-09-13 12:54:59+00:00,2025-09-13 12:43:43+00:00
4025,43247,1,0,1,0,1,0,Mixed,2025-09-15 08:58:02+00:00,2025-09-13 12:43:43+00:00
4026,43248,3,0,3,0,3,0,Mixed,2025-09-15 08:58:02+00:00,2025-09-13 12:43:43+00:00
4027,43249,2,0,2,0,0,0,N/A,2025-09-13 12:55:00+00:00,2025-09-13 12:43:43+00:00
4028,43250,13,4,9,1,3,0,Mixed,2025-09-13 12:55:00+00:00,2025-09-13 12:43:43+00:00
4029,43251,4,1,3,0,0,1,Mixed,2025-09-13 12:55:00+00:00,2025-09-13 12:43:43+00:00
4030,43252,10,4,6,2,2,0,Mixed,2025-09-13 12:55:00+00:00,2025-09-13 12:43:43+00:00
4031,43253,1,0,1,0,1,0,Mixed,2025-09-15 08:58:03+00:00,2025-09-13 12:43:43+00:00
4032,43254,2,0,2,0,2,0,Mixed,2025-09-15 08:58:03+00:00,2025-09-13 12:43:43+00:00
4033,43255,1,0,1,0,1,0,Mixed,2025-09-15 08:58:03+00:00,2025-09-13 12:43:43+00:00
4034,43256,1,0,1,0,1,0,Mixed,2025-09-15 08:58:03+00:00,2025-09-13 12:43:43+00:00
4035,43257,1,0,1,0,0,0,N/A,2025-09-13 12:55:01+00:00,2025-09-13 12:43:43+00:00
4036,43258,1,0,1,0,1,0,Mixed,2025-09-15 08:58:03+00:00,2025-09-13 12:43:43+00:00
4037,43259,1,0,1,0,0,0,N/A,2025-09-13 12:55:01+00:00,2025-09-13 12:43:43+00:00
4038,43260,1,0,1,0,1,0,Mixed,2025-09-15 08:58:04+00:00,2025-09-13 12:43:43+00:00
4039,43261,1,0,1,0,0,0,N/A,2025-09-13 12:55:02+00:00,2025-09-13 12:43:43+00:00
4040,43262,1,1,0,1,0,0,Favorable,2025-09-13 12:55:02+00:00,2025-09-13 12:43:43+00:00
4041,43263,1,0,1,0,1,0,Mixed,2025-09-15 08:58:04+00:00,2025-09-13 12:43:43+00:00
4042,43264,1,0,1,0,1,0,Mixed,2025-09-15 08:58:04+00:00,2025-09-13 12:43:43+00:00
4043,43265,0,0,0,0,0,0,N/A,2025-09-13 12:55:02+00:00,2025-09-13 12:43:43+00:00
4044,43266,2,1,1,1,0,0,Favorable,2025-09-13 12:55:03+00:00,2025-09-13 12:43:43+00:00
4045,43267,6,2,4,2,4,0,Mixed,2025-09-15 08:58:05+00:00,2025-09-13 12:43:43+00:00
4046,43268,1,0,1,0,0,0,N/A,2025-09-13 12:55:03+00:00,2025-09-13 12:43:43+00:00
4047,43269,1,1,0,1,0,0,Favorable,2025-09-13 12:55:03+00:00,2025-09-13 12:43:43+00:00
4048,43270,2,0,2,0,2,0,Mixed,2025-09-15 08:58:05+00:00,2025-09-13 12:43:43+00:00
4049,43271,1,0,1,0,1,0,Mixed,2025-09-15 08:58:05+00:00,2025-09-13 12:43:43+00:00
4050,43272,2,0,2,0,2,0,Mixed,2025-09-15 08:58:05+00:00,2025-09-13 12:43:43+00:00
4051,43273,2,1,1,1,1,0,Mixed,2025-09-15 08:58:06+00:00,2025-09-13 12:43:43+00:00
4052,43274,1,0,1,0,0,0,N/A,2025-09-13 12:55:04+00:00,2025-09-13 12:43:43+00:00
4053,43275,1,0,1,0,1,0,Mixed,2025-09-15 08:58:06+00:00,2025-09-13 12:43:43+00:00
4054,43276,1,0,1,0,0,0,N/A,2025-09-13 12:55:04+00:00,2025-09-13 12:43:43+00:00
4055,43277,1,0,1,0,1,0,Mixed,2025-09-15 08:58:06+00:00,2025-09-13 12:43:43+00:00
4056,43278,0,0,0,0,0,0,N/A,2025-09-13 12:55:05+00:00,2025-09-13 12:43:43+00:00
4057,43279,1,0,1,0,1,0,Mixed,2025-09-15 08:58:06+00:00,2025-09-13 12:43:43+00:00
4058,43280,1,0,1,0,1,0,Mixed,2025-09-15 08:58:06+00:00,2025-09-13 12:43:43+00:00
4059,43281,1,0,1,0,1,0,Mixed,2025-09-15 08:58:07+00:00,2025-09-13 12:43:43+00:00
4060,43282,1,0,1,0,0,0,N/A,2025-09-13 12:55:05+00:00,2025-09-13 12:43:43+00:00
4061,43283,2,0,2,0,2,0,Mixed,2025-09-15 08:58:07+00:00,2025-09-13 12:43:43+00:00
4062,43284,2,1,1,1,0,0,Favorable,2025-09-13 12:55:05+00:00,2025-09-13 12:43:43+00:00
4063,43285,2,1,1,1,0,0,Favorable,2025-09-13 12:55:06+00:00,2025-09-13 12:43:43+00:00
4064,43286,0,0,0,0,0,0,N/A,2025-09-13 12:55:06+00:00,2025-09-13 12:43:43+00:00
4065,43287,0,0,0,0,0,0,N/A,2025-09-13 12:55:06+00:00,2025-09-13 12:43:43+00:00
4066,43288,1,0,1,0,1,0,Mixed,2025-09-15 08:58:07+00:00,2025-09-13 12:43:43+00:00
4067,43289,1,0,1,0,1,0,Mixed,2025-09-15 08:58:08+00:00,2025-09-13 12:43:43+00:00
4068,43290,2,0,2,0,0,0,N/A,2025-09-13 12:55:06+00:00,2025-09-13 12:43:43+00:00
4069,43291,2,0,2,0,2,0,Mixed,2025-09-15 08:58:08+00:00,2025-09-13 12:43:43+00:00
4070,43292,0,0,0,0,0,0,N/A,2025-09-13 12:55:06+00:00,2025-09-13 12:43:43+00:00
4071,43293,1,0,1,0,1,0,Mixed,2025-09-15 08:58:08+00:00,2025-09-13 12:43:43+00:00
4072,43294,1,0,1,0,1,0,Mixed,2025-09-15 08:58:08+00:00,2025-09-13 12:43:43+00:00
4073,43295,1,0,1,0,1,0,Mixed,2025-09-15 08:58:08+00:00,2025-09-13 12:43:43+00:00
4074,43296,1,0,1,0,1,0,Mixed,2025-09-15 08:58:08+00:00,2025-09-13 12:43:43+00:00
4075,43297,1,0,1,0,1,0,Mixed,2025-09-15 08:58:09+00:00,2025-09-13 12:43:43+00:00
4076,43298,1,0,1,0,1,0,Mixed,2025-09-15 08:58:09+00:00,2025-09-13 12:43:43+00:00
4077,43299,1,0,1,0,1,0,Mixed,2025-09-15 08:58:09+00:00,2025-09-13 12:43:43+00:00
